danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist
0.862,0.813,4,-6.113,0,0.246,0.178,0,0.0773,0.195,103.014,audio_features,6fu5nZTIlBtyM3SRoJ3rZ1,spotify:track:6fu5nZTIlBtyM3SRoJ3rZ1,https://api.spotify.com/v1/tracks/6fu5nZTIlBtyM3SRoJ3rZ1,https://api.spotify.com/v1/audio-analysis/6fu5nZTIlBtyM3SRoJ3rZ1,180000,4,Mimi: AJ Tracey ,Who We Be
0.781,0.736,1,-5.413,0,0.29,0.344,0,0.125,0.536,100.55,audio_features,4USHZ3omhEBGjHLD9BIJYs,spotify:track:4USHZ3omhEBGjHLD9BIJYs,https://api.spotify.com/v1/tracks/4USHZ3omhEBGjHLD9BIJYs,https://api.spotify.com/v1/audio-analysis/4USHZ3omhEBGjHLD9BIJYs,210905,4,No Words: Dave MoStack ,Who We Be
0.791,0.473,10,-9.86,0,0.25,0.279,0,0.0959,0.603,95.948,audio_features,1ElwfSSy6PJ34c2zknFLRd,spotify:track:1ElwfSSy6PJ34c2zknFLRd,https://api.spotify.com/v1/tracks/1ElwfSSy6PJ34c2zknFLRd,https://api.spotify.com/v1/audio-analysis/1ElwfSSy6PJ34c2zknFLRd,173154,4,Jumanji: B Young ,Who We Be
0.553,0.484,11,-9.757,0,0.224,0.146,0,0.0915,0.772,130.252,audio_features,5kJEUjZUh1xPRUHQc8hEnq,spotify:track:5kJEUjZUh1xPRUHQc8hEnq,https://api.spotify.com/v1/tracks/5kJEUjZUh1xPRUHQc8hEnq,https://api.spotify.com/v1/audio-analysis/5kJEUjZUh1xPRUHQc8hEnq,207158,5,Rihanna: Yxng Bane ,Who We Be
0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,SAD!: XXXTENTACION ,Who We Be
0.801,0.695,10,-5.834,0,0.242,0.211,7.82e-05,0.11,0.35,103.955,audio_features,5BhRfzO3MokDQVJUKurRTV,spotify:track:5BhRfzO3MokDQVJUKurRTV,https://api.spotify.com/v1/tracks/5BhRfzO3MokDQVJUKurRTV,https://api.spotify.com/v1/audio-analysis/5BhRfzO3MokDQVJUKurRTV,244669,4,YRF (feat. Fredo & Not3s): GRM Daily Fredo Not3s ,Who We Be
0.569,0.821,11,-4.84,0,0.226,0.446,0,0.106,0.827,103.45,audio_features,5vySkXA0v40CDwofIvhc1Y,spotify:track:5vySkXA0v40CDwofIvhc1Y,https://api.spotify.com/v1/tracks/5vySkXA0v40CDwofIvhc1Y,https://api.spotify.com/v1/audio-analysis/5vySkXA0v40CDwofIvhc1Y,204832,4,"Bad (feat. Yungen, MoStack, Mr Eazi & Not3s): Steel Banglez Yungen MoStack Mr Eazi Not3s ",Who We Be
0.637,0.564,9,-5.702,0,0.135,0.244,7.59e-06,0.0666,0.675,135.7,audio_features,1BMiiLHQUmQ23hzsdBmOHn,spotify:track:1BMiiLHQUmQ23hzsdBmOHn,https://api.spotify.com/v1/tracks/1BMiiLHQUmQ23hzsdBmOHn,https://api.spotify.com/v1/audio-analysis/1BMiiLHQUmQ23hzsdBmOHn,227940,5,Pushing Up: NSG Not3s ,Who We Be
0.811,0.315,4,-10.895,0,0.0816,0.334,0.0449,0.0971,0.529,77.003,audio_features,7LrSwvogSwznIHWjfvfClN,spotify:track:7LrSwvogSwznIHWjfvfClN,https://api.spotify.com/v1/tracks/7LrSwvogSwznIHWjfvfClN,https://api.spotify.com/v1/audio-analysis/7LrSwvogSwznIHWjfvfClN,153135,3,M3 Not You: Not3s ,Who We Be
0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,audio_features,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800,4,Ric Flair Drip (& Metro Boomin): Offset Metro Boomin ,Who We Be
0.527,0.465,7,-8.055,0,0.227,0.175,0,0.0661,0.765,137.033,audio_features,7amMgNDcObIDkIXv4xcvc2,spotify:track:7amMgNDcObIDkIXv4xcvc2,https://api.spotify.com/v1/tracks/7amMgNDcObIDkIXv4xcvc2,https://api.spotify.com/v1/audio-analysis/7amMgNDcObIDkIXv4xcvc2,202827,5,Barking: Ramz ,Who We Be
0.763,0.598,11,-6.865,1,0.0539,0.0714,0,0.112,0.182,140.987,audio_features,1yxgsra98r3qAtxqiGZPiX,spotify:track:1yxgsra98r3qAtxqiGZPiX,https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX,https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX,190678,4,Butterfly Effect: Travis Scott ,Who We Be
0.745,0.371,8,-13.814,0,0.465,0.186,0,0.134,0.765,67.428,audio_features,45OBtw8UgXBix4bnXYPN2d,spotify:track:45OBtw8UgXBix4bnXYPN2d,https://api.spotify.com/v1/tracks/45OBtw8UgXBix4bnXYPN2d,https://api.spotify.com/v1/audio-analysis/45OBtw8UgXBix4bnXYPN2d,196029,5,Ain't Bothered: 23 Unofficial ,Who We Be
0.591,0.551,4,-8.893,0,0.243,0.533,1.61e-05,0.116,0.492,102.996,audio_features,09QDTOldsJkM9ykxdTtAlf,spotify:track:09QDTOldsJkM9ykxdTtAlf,https://api.spotify.com/v1/tracks/09QDTOldsJkM9ykxdTtAlf,https://api.spotify.com/v1/audio-analysis/09QDTOldsJkM9ykxdTtAlf,215000,4,Unsigned: Hardy Caprio One Acen ,Who We Be
0.823,0.581,6,-7.111,0,0.259,0.186,8.44e-06,0.145,0.675,106.047,audio_features,0A9y4c4dkI68IEnsRGtWil,spotify:track:0A9y4c4dkI68IEnsRGtWil,https://api.spotify.com/v1/tracks/0A9y4c4dkI68IEnsRGtWil,https://api.spotify.com/v1/audio-analysis/0A9y4c4dkI68IEnsRGtWil,192109,4,My Lover - Radio Edit: Not3s Mabel ,Who We Be
0.832,0.648,11,-5.982,1,0.239,0.491,0,0.112,0.962,93.084,audio_features,40Rt7th5q02OzIZC6VGYLd,spotify:track:40Rt7th5q02OzIZC6VGYLd,https://api.spotify.com/v1/tracks/40Rt7th5q02OzIZC6VGYLd,https://api.spotify.com/v1/audio-analysis/40Rt7th5q02OzIZC6VGYLd,189068,4,Sekkle Down (feat. J Hus): Burna Boy J Hus ,Who We Be
0.674,0.688,11,-5.029,0,0.246,0.303,0,0.14,0.606,99.541,audio_features,2HrHTYyYA4sBRSswKrFyTS,spotify:track:2HrHTYyYA4sBRSswKrFyTS,https://api.spotify.com/v1/tracks/2HrHTYyYA4sBRSswKrFyTS,https://api.spotify.com/v1/audio-analysis/2HrHTYyYA4sBRSswKrFyTS,252860,4,Yo Darlin (feat. Geko): NSG Geko ,Who We Be
0.669,0.824,0,-3.695,1,0.0781,0.0585,0,0.336,0.482,103.114,audio_features,4qQj5RXJk7zaz5EUIgs5y1,spotify:track:4qQj5RXJk7zaz5EUIgs5y1,https://api.spotify.com/v1/tracks/4qQj5RXJk7zaz5EUIgs5y1,https://api.spotify.com/v1/audio-analysis/4qQj5RXJk7zaz5EUIgs5y1,191226,4,Mind On It (feat. Jess Glynne): Yungen Jess Glynne ,Who We Be
0.847,0.434,10,-12.466,0,0.275,0.76,8.89e-06,0.156,0.44,140.005,audio_features,3qIxnOusGoTpHvNVMLHscw,spotify:track:3qIxnOusGoTpHvNVMLHscw,https://api.spotify.com/v1/tracks/3qIxnOusGoTpHvNVMLHscw,https://api.spotify.com/v1/audio-analysis/3qIxnOusGoTpHvNVMLHscw,180062,4,Tropical: SL ,Who We Be
0.881,0.625,1,-8.227,0,0.308,0.553,0,0.0964,0.47,137.069,audio_features,3pDCJrLA21lxGHltpDAXO5,spotify:track:3pDCJrLA21lxGHltpDAXO5,https://api.spotify.com/v1/tracks/3pDCJrLA21lxGHltpDAXO5,https://api.spotify.com/v1/audio-analysis/3pDCJrLA21lxGHltpDAXO5,158964,4,Fortnite: Boogz ,Who We Be
0.549,0.761,5,-3.688,0,0.128,0.2,0,0.325,0.557,134.164,audio_features,34mBG3InWz7FNOeYAQjKjX,spotify:track:34mBG3InWz7FNOeYAQjKjX,https://api.spotify.com/v1/tracks/34mBG3InWz7FNOeYAQjKjX,https://api.spotify.com/v1/audio-analysis/34mBG3InWz7FNOeYAQjKjX,216436,5,Nah: Sneakbo Not3s ,Who We Be
0.58,0.598,4,-6.733,0,0.389,0.602,2.58e-06,0.113,0.641,91.282,audio_features,7r7NTwtWAhPRtzylDu3hnE,spotify:track:7r7NTwtWAhPRtzylDu3hnE,https://api.spotify.com/v1/tracks/7r7NTwtWAhPRtzylDu3hnE,https://api.spotify.com/v1/audio-analysis/7r7NTwtWAhPRtzylDu3hnE,234725,4,Hangman: Dave ,Who We Be
0.772,0.612,5,-7.076,0,0.174,0.18,3.47e-06,0.101,0.478,98.423,audio_features,0yk1KQ0zg7vmrAhvQSAQqr,spotify:track:0yk1KQ0zg7vmrAhvQSAQqr,https://api.spotify.com/v1/tracks/0yk1KQ0zg7vmrAhvQSAQqr,https://api.spotify.com/v1/audio-analysis/0yk1KQ0zg7vmrAhvQSAQqr,185825,4,Ben' Ova: WSTRN ,Who We Be
0.873,0.487,5,-5.502,1,0.239,0.0386,0.000233,0.0632,0.495,99.989,audio_features,19e7nxjjaxsdxJpUe0LYQQ,spotify:track:19e7nxjjaxsdxJpUe0LYQQ,https://api.spotify.com/v1/tracks/19e7nxjjaxsdxJpUe0LYQQ,https://api.spotify.com/v1/audio-analysis/19e7nxjjaxsdxJpUe0LYQQ,174242,4,Linguo: Giggs Donae'o ,Who We Be
0.566,0.675,4,-5.758,0,0.282,0.134,0,0.185,0.352,67.335,audio_features,2eS9zqPQgYWs9mvYX7SXKH,spotify:track:2eS9zqPQgYWs9mvYX7SXKH,https://api.spotify.com/v1/tracks/2eS9zqPQgYWs9mvYX7SXKH,https://api.spotify.com/v1/audio-analysis/2eS9zqPQgYWs9mvYX7SXKH,232871,5,Corner (feat. Maleek Berry): Yxng Bane Maleek Berry ,Who We Be
0.726,0.503,4,-11.3,0,0.158,0.141,0,0.173,0.348,101.961,audio_features,4ld1agzHHo9hhOvHwCmHUj,spotify:track:4ld1agzHHo9hhOvHwCmHUj,https://api.spotify.com/v1/tracks/4ld1agzHHo9hhOvHwCmHUj,https://api.spotify.com/v1/audio-analysis/4ld1agzHHo9hhOvHwCmHUj,202353,4,Dollar Pound Cake: T MULLA ,Who We Be
0.818,0.614,9,-7.807,0,0.204,0.0647,0,0.16,0.614,104.981,audio_features,7pZhSqnQq6dQA5Hc9xxl9I,spotify:track:7pZhSqnQq6dQA5Hc9xxl9I,https://api.spotify.com/v1/tracks/7pZhSqnQq6dQA5Hc9xxl9I,https://api.spotify.com/v1/audio-analysis/7pZhSqnQq6dQA5Hc9xxl9I,233857,4,Aladdin: Not3s ,Who We Be
0.907,0.431,10,-8.566,0,0.286,0.128,0,0.0791,0.67,104.923,audio_features,7hv3kNKnWab3ahaSpuya8c,spotify:track:7hv3kNKnWab3ahaSpuya8c,https://api.spotify.com/v1/tracks/7hv3kNKnWab3ahaSpuya8c,https://api.spotify.com/v1/audio-analysis/7hv3kNKnWab3ahaSpuya8c,188016,4,Super Soaker: Hardy Caprio ,Who We Be
0.797,0.341,5,-9.733,0,0.373,0.111,1.08e-06,0.198,0.423,165.917,audio_features,07W9fL0ee9LsqD9c3kNrdo,spotify:track:07W9fL0ee9LsqD9c3kNrdo,https://api.spotify.com/v1/tracks/07W9fL0ee9LsqD9c3kNrdo,https://api.spotify.com/v1/audio-analysis/07W9fL0ee9LsqD9c3kNrdo,233880,4,Notice Me: Migos Post Malone ,Who We Be
0.555,0.733,9,-4.938,0,0.403,0.266,0,0.116,0.407,137.211,audio_features,6zxHWziAkg9JMa0TnDShuE,spotify:track:6zxHWziAkg9JMa0TnDShuE,https://api.spotify.com/v1/tracks/6zxHWziAkg9JMa0TnDShuE,https://api.spotify.com/v1/audio-analysis/6zxHWziAkg9JMa0TnDShuE,191359,5,I Heard: Sneakbo Yungen ,Who We Be
0.887,0.66,0,-10.118,1,0.34,0.0409,0,0.0734,0.584,140.012,audio_features,7nnNjqPkUPKk8FOCikJins,spotify:track:7nnNjqPkUPKk8FOCikJins,https://api.spotify.com/v1/tracks/7nnNjqPkUPKk8FOCikJins,https://api.spotify.com/v1/audio-analysis/7nnNjqPkUPKk8FOCikJins,193173,4,New Freezer (feat. Kendrick Lamar): Rich The Kid Kendrick Lamar ,Who We Be
0.805,0.689,4,-5.756,0,0.105,0.083,0,0.095,0.592,108.087,audio_features,0riQ6IQJuLzpCw9N94D4a3,spotify:track:0riQ6IQJuLzpCw9N94D4a3,https://api.spotify.com/v1/tracks/0riQ6IQJuLzpCw9N94D4a3,https://api.spotify.com/v1/audio-analysis/0riQ6IQJuLzpCw9N94D4a3,268293,4,Finders Keepers - Remix: Mabel Kojo Funds Burna Boy Don-E ,Who We Be
0.77,0.723,11,-4.832,0,0.159,0.0235,0,0.406,0.469,95.019,audio_features,2B6K8LaerZKyDsBhw7sIyc,spotify:track:2B6K8LaerZKyDsBhw7sIyc,https://api.spotify.com/v1/tracks/2B6K8LaerZKyDsBhw7sIyc,https://api.spotify.com/v1/audio-analysis/2B6K8LaerZKyDsBhw7sIyc,205105,4,Body Close: Sneakbo Team Salut Afro B ,Who We Be
0.673,0.836,1,-5.728,0,0.316,0.0598,0.000648,0.331,0.205,101.157,audio_features,3dQ5HBfKh8Vj17A3eQOIpt,spotify:track:3dQ5HBfKh8Vj17A3eQOIpt,https://api.spotify.com/v1/tracks/3dQ5HBfKh8Vj17A3eQOIpt,https://api.spotify.com/v1/audio-analysis/3dQ5HBfKh8Vj17A3eQOIpt,175510,4,Game Changer: MIST ,Who We Be
0.547,0.773,11,-5.947,0,0.36,0.668,0,0.276,0.626,80.161,audio_features,3BtCDRg16qmuYNZxYdjeQv,spotify:track:3BtCDRg16qmuYNZxYdjeQv,https://api.spotify.com/v1/tracks/3BtCDRg16qmuYNZxYdjeQv,https://api.spotify.com/v1/audio-analysis/3BtCDRg16qmuYNZxYdjeQv,249240,4,Hate To Say: Tory Lanez ,Who We Be
0.754,0.779,1,-3.288,0,0.0387,0.063,2.81e-05,0.0758,0.41,116.003,audio_features,2rYyq0b3XWwmWl0k727OVG,spotify:track:2rYyq0b3XWwmWl0k727OVG,https://api.spotify.com/v1/tracks/2rYyq0b3XWwmWl0k727OVG,https://api.spotify.com/v1/audio-analysis/2rYyq0b3XWwmWl0k727OVG,184172,4,Nuh Ready Nuh Ready: Calvin Harris PARTYNEXTDOOR ,Who We Be
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4,Moonlight: XXXTENTACION ,Who We Be
0.841,0.537,7,-8.206,1,0.255,0.0316,0,0.118,0.78,154.19,audio_features,68NgLh3zEcu6Q568JGtYxS,spotify:track:68NgLh3zEcu6Q568JGtYxS,https://api.spotify.com/v1/tracks/68NgLh3zEcu6Q568JGtYxS,https://api.spotify.com/v1/audio-analysis/68NgLh3zEcu6Q568JGtYxS,203634,5,Favourite Girl: D-Block Europe Young T & Bugsey Young Adz Dirtbike LB ,Who We Be
0.522,0.625,6,-6.902,1,0.351,0.107,0,0.285,0.628,100.766,audio_features,2MuqyO1d2xcdIvIdB9PnDu,spotify:track:2MuqyO1d2xcdIvIdB9PnDu,https://api.spotify.com/v1/tracks/2MuqyO1d2xcdIvIdB9PnDu,https://api.spotify.com/v1/audio-analysis/2MuqyO1d2xcdIvIdB9PnDu,229344,4,Bim Bam: Lotto Boyzz Vianni ,Who We Be
0.459,0.556,1,-8.685,1,0.17,0.0701,1.3e-06,0.101,0.251,142.533,audio_features,7EZGSypfLvvwdeCUBheCNH,spotify:track:7EZGSypfLvvwdeCUBheCNH,https://api.spotify.com/v1/tracks/7EZGSypfLvvwdeCUBheCNH,https://api.spotify.com/v1/audio-analysis/7EZGSypfLvvwdeCUBheCNH,219942,4,The Shard: D-Block Europe ,Who We Be
0.659,0.594,7,-6.803,1,0.0387,0.141,0,0.192,0.296,153.987,audio_features,0tpGg3rFODJyRHgIk9COH9,spotify:track:0tpGg3rFODJyRHgIk9COH9,https://api.spotify.com/v1/tracks/0tpGg3rFODJyRHgIk9COH9,https://api.spotify.com/v1/audio-analysis/0tpGg3rFODJyRHgIk9COH9,226161,4,Love The Way: Fetty Wap ,Who We Be
0.846,0.724,10,-4.944,0,0.169,0.666,2.44e-05,0.139,0.805,100.01,audio_features,7lf4EmRnHtmyhBW7GjgUad,spotify:track:7lf4EmRnHtmyhBW7GjgUad,https://api.spotify.com/v1/tracks/7lf4EmRnHtmyhBW7GjgUad,https://api.spotify.com/v1/audio-analysis/7lf4EmRnHtmyhBW7GjgUad,213055,4,Issa Vibe: Kida Kudz ,Who We Be
0.746,0.716,5,-5.529,0,0.201,0.295,0,0.206,0.662,111.019,audio_features,46c3VY303oO0Woy6LCSeRN,spotify:track:46c3VY303oO0Woy6LCSeRN,https://api.spotify.com/v1/tracks/46c3VY303oO0Woy6LCSeRN,https://api.spotify.com/v1/audio-analysis/46c3VY303oO0Woy6LCSeRN,192355,4,Certified (feat. Shakka): Wiley Shakka ,Who We Be
0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,audio_features,2u7mxWSeoqTXndK5e08jMp,spotify:track:2u7mxWSeoqTXndK5e08jMp,https://api.spotify.com/v1/tracks/2u7mxWSeoqTXndK5e08jMp,https://api.spotify.com/v1/audio-analysis/2u7mxWSeoqTXndK5e08jMp,203908,4,Nowadays (feat. Landon Cube): Lil Skies Landon Cube ,Who We Be
0.867,0.509,7,-4.884,0,0.0918,0.0295,0,0.0424,0.684,100.998,audio_features,2H9zpvV33I48HE5jnNvWVB,spotify:track:2H9zpvV33I48HE5jnNvWVB,https://api.spotify.com/v1/tracks/2H9zpvV33I48HE5jnNvWVB,https://api.spotify.com/v1/audio-analysis/2H9zpvV33I48HE5jnNvWVB,163001,4,Fine Girl: ZieZie ,Who We Be
0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,audio_features,4rv1ww0dUwFZcDVPqhcOcX,spotify:track:4rv1ww0dUwFZcDVPqhcOcX,https://api.spotify.com/v1/tracks/4rv1ww0dUwFZcDVPqhcOcX,https://api.spotify.com/v1/audio-analysis/4rv1ww0dUwFZcDVPqhcOcX,221107,4,Try Me: The Weeknd ,Who We Be
0.936,0.592,7,-6.878,0,0.144,0.014,0,0.137,0.24,124.996,audio_features,6DY2TWhO7ioSmVzK3kuHk8,spotify:track:6DY2TWhO7ioSmVzK3kuHk8,https://api.spotify.com/v1/tracks/6DY2TWhO7ioSmVzK3kuHk8,https://api.spotify.com/v1/audio-analysis/6DY2TWhO7ioSmVzK3kuHk8,255379,4,Narcos: Migos ,Who We Be
0.76,0.883,2,-5.814,1,0.154,0.000305,1.37e-06,0.101,0.391,105.399,audio_features,7JyrQSrINB3Hvdu8jfiE3M,spotify:track:7JyrQSrINB3Hvdu8jfiE3M,https://api.spotify.com/v1/tracks/7JyrQSrINB3Hvdu8jfiE3M,https://api.spotify.com/v1/audio-analysis/7JyrQSrINB3Hvdu8jfiE3M,174495,4,Flex: Lethal Bizzle ,Who We Be
0.573,0.591,11,-6.715,0,0.331,0.0107,0,0.455,0.232,86.721,audio_features,1W6wxOOYyJyyok8fqYSZ3m,spotify:track:1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/tracks/1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/audio-analysis/1W6wxOOYyJyyok8fqYSZ3m,230713,5,Top Off: DJ Khaled JAY Z Future Beyoncé ,Who We Be
0.568,0.623,3,-4.932,0,0.105,0.218,0,0.0572,0.908,114.954,audio_features,3CmDfdlhSnRvoNeCwXWvh1,spotify:track:3CmDfdlhSnRvoNeCwXWvh1,https://api.spotify.com/v1/tracks/3CmDfdlhSnRvoNeCwXWvh1,https://api.spotify.com/v1/audio-analysis/3CmDfdlhSnRvoNeCwXWvh1,211294,4,Fine Line (with Not3s): Mabel Not3s ,Who We Be
0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,audio_features,1YmF9PvLhIISIANoMLIYGq,spotify:track:1YmF9PvLhIISIANoMLIYGq,https://api.spotify.com/v1/tracks/1YmF9PvLhIISIANoMLIYGq,https://api.spotify.com/v1/audio-analysis/1YmF9PvLhIISIANoMLIYGq,233061,4,A$AP Forever: A$AP Rocky Moby ,Who We Be
0.661,0.826,0,-4.98,0,0.284,0.417,0,0.213,0.632,104.708,audio_features,3xW4CIDbiPGhhBCsAGlGhQ,spotify:track:3xW4CIDbiPGhhBCsAGlGhQ,https://api.spotify.com/v1/tracks/3xW4CIDbiPGhhBCsAGlGhQ,https://api.spotify.com/v1/audio-analysis/3xW4CIDbiPGhhBCsAGlGhQ,170026,4,Wish Me Well (feat. Jessie Ware): MIST Jessie Ware ,Who We Be
0.888,0.712,5,-5.327,1,0.275,0.516,0,0.0715,0.847,109.004,audio_features,1N4yqk8ZBwS81QO1bLl2xw,spotify:track:1N4yqk8ZBwS81QO1bLl2xw,https://api.spotify.com/v1/tracks/1N4yqk8ZBwS81QO1bLl2xw,https://api.spotify.com/v1/audio-analysis/1N4yqk8ZBwS81QO1bLl2xw,222133,4,Forrest Gump: Loski ,Who We Be
0.875,0.626,2,-5.445,1,0.0944,0.312,0,0.394,0.203,133.004,audio_features,1bV1i79cuMpQVOaW882hlG,spotify:track:1bV1i79cuMpQVOaW882hlG,https://api.spotify.com/v1/tracks/1bV1i79cuMpQVOaW882hlG,https://api.spotify.com/v1/audio-analysis/1bV1i79cuMpQVOaW882hlG,216240,4,Maintain: Belly NAV ,Who We Be
0.679,0.621,1,-8.576,1,0.151,0.0419,0.00699,0.0996,0.269,104.04,audio_features,4Ftvfon1Akeuu8AHuizos8,spotify:track:4Ftvfon1Akeuu8AHuizos8,https://api.spotify.com/v1/tracks/4Ftvfon1Akeuu8AHuizos8,https://api.spotify.com/v1/audio-analysis/4Ftvfon1Akeuu8AHuizos8,197537,4,Wildflowers: Carmouflage Rose ,Who We Be
0.626,0.469,8,-10.626,1,0.0648,0.0717,0.00148,0.142,0.238,120.022,audio_features,1Ifgx433Kqb2FfYV4kQ2Mp,spotify:track:1Ifgx433Kqb2FfYV4kQ2Mp,https://api.spotify.com/v1/tracks/1Ifgx433Kqb2FfYV4kQ2Mp,https://api.spotify.com/v1/audio-analysis/1Ifgx433Kqb2FfYV4kQ2Mp,170120,4,Hands: Octavian ,Who We Be
0.721,0.85,4,-2.86,0,0.0353,0.0336,0,0.168,0.234,130.011,audio_features,48mT0UnkDbUChRUEQBxHM9,spotify:track:48mT0UnkDbUChRUEQBxHM9,https://api.spotify.com/v1/tracks/48mT0UnkDbUChRUEQBxHM9,https://api.spotify.com/v1/audio-analysis/48mT0UnkDbUChRUEQBxHM9,237947,4,Shine Hard: Lil Xan Rae Sremmurd ,Who We Be
0.488,0.282,9,-15.105,1,0.0333,0.332,6.05e-05,0.105,0.522,81.775,audio_features,36e7JUxXMV4mO4ZJWjBuSa,spotify:track:36e7JUxXMV4mO4ZJWjBuSa,https://api.spotify.com/v1/tracks/36e7JUxXMV4mO4ZJWjBuSa,https://api.spotify.com/v1/audio-analysis/36e7JUxXMV4mO4ZJWjBuSa,262406,4,Last of My Kind: Jason Isbell and the 400 Unit ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.886,0.26,1,-11.676,1,0.0574,0.793,0.000429,0.0901,0.516,138.052,audio_features,5RmAtT0VaKttU0Eybo6ZWA,spotify:track:5RmAtT0VaKttU0Eybo6ZWA,https://api.spotify.com/v1/tracks/5RmAtT0VaKttU0Eybo6ZWA,https://api.spotify.com/v1/audio-analysis/5RmAtT0VaKttU0Eybo6ZWA,256560,4,At the Purchaser's Option: Rhiannon Giddens ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.377,0.595,10,-8.736,1,0.0295,0.212,0.0188,0.184,0.535,82.617,audio_features,5LOHOUinHo0AHvxJhIooGc,spotify:track:5LOHOUinHo0AHvxJhIooGc,https://api.spotify.com/v1/tracks/5LOHOUinHo0AHvxJhIooGc,https://api.spotify.com/v1/audio-analysis/5LOHOUinHo0AHvxJhIooGc,279912,4,Danger: Dead Man Winter ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.48,0.72,7,-6.968,0,0.0394,0.00121,0,0.0814,0.474,126.013,audio_features,7KCzWiCGlxkmpx3wky7cRd,spotify:track:7KCzWiCGlxkmpx3wky7cRd,https://api.spotify.com/v1/tracks/7KCzWiCGlxkmpx3wky7cRd,https://api.spotify.com/v1/audio-analysis/7KCzWiCGlxkmpx3wky7cRd,253836,4,All Who Wander: Old 97's ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.226,0.444,11,-7.471,0,0.0391,0.00512,0.223,0.0941,0.109,182.046,audio_features,2lz8pL2v1G6FOr9JHZnZsI,spotify:track:2lz8pL2v1G6FOr9JHZnZsI,https://api.spotify.com/v1/tracks/2lz8pL2v1G6FOr9JHZnZsI,https://api.spotify.com/v1/audio-analysis/2lz8pL2v1G6FOr9JHZnZsI,239546,3,Do You Still Love Me?: Ryan Adams ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.677,0.298,2,-11.676,0,0.0501,0.419,0.0802,0.108,0.552,143.219,audio_features,2KKBONcn6UBAH3paFgPkfZ,spotify:track:2KKBONcn6UBAH3paFgPkfZ,https://api.spotify.com/v1/tracks/2KKBONcn6UBAH3paFgPkfZ,https://api.spotify.com/v1/audio-analysis/2KKBONcn6UBAH3paFgPkfZ,256907,4,Soothing: Laura Marling ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.647,0.533,2,-5.667,1,0.0279,0.253,1.15e-06,0.0963,0.615,127.026,audio_features,4cNRPze7e4Ifi7Vx7eCQcU,spotify:track:4cNRPze7e4Ifi7Vx7eCQcU,https://api.spotify.com/v1/tracks/4cNRPze7e4Ifi7Vx7eCQcU,https://api.spotify.com/v1/audio-analysis/4cNRPze7e4Ifi7Vx7eCQcU,150147,4,Walk Right Back: Chris Hillman ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.719,0.324,8,-11.478,0,0.0406,0.782,0.000808,0.42,0.553,116.616,audio_features,2B32hvh4qkmkAVO8dAf2XU,spotify:track:2B32hvh4qkmkAVO8dAf2XU,https://api.spotify.com/v1/tracks/2B32hvh4qkmkAVO8dAf2XU,https://api.spotify.com/v1/audio-analysis/2B32hvh4qkmkAVO8dAf2XU,223747,4,Pretty Little Troubles: Malcolm Holcombe ,Top Americana-Folk internacional de 2017 - MondoSonoro
0.535,0.432,5,-12.438,1,0.0362,0.843,0.0212,0.108,0.287,89.712,audio_features,4XBpc64stjFkLAnWejzpp5,spotify:track:4XBpc64stjFkLAnWejzpp5,https://api.spotify.com/v1/tracks/4XBpc64stjFkLAnWejzpp5,https://api.spotify.com/v1/audio-analysis/4XBpc64stjFkLAnWejzpp5,154653,4,If I Was the Devil: Justin Townes Earle ,Top Americana-Folk internacional de 2017 - MondoSonoro
